历史行情.指标排序自选股 日期:2017-07-24,一 指标:MACD(12,26,9)   KDJ(9,3,3)   DMI(7,6)   EXPMA(12,50)   
代码   	名称	 涨幅%%	 收盘	成交量	总金额	  DIF	  DEA	  MACD	  K	  D	  J	  PDI	  MDI	  ADX	  ADXR	  EXP1	  EXP2	
600469	风神股份	0.27	7.53	1923865	14451714	-0.107	-0.097	-0.021	41.307	38.500	46.919	13.415	44.512	52.917	48.809	7.598	8.048	
600470	六国化工	-0.45	6.58	14462586	94974920	0.052	0.036	0.032	75.906	60.526	106.665	23.684	27.368	31.474	38.807	6.389	6.294	
600475	华光股份	4.60	19.79	7573195	147776880	-0.514	-0.531	0.035	59.126	39.813	97.753	30.864	24.074	48.439	61.788	19.256	20.148	
600476	湘邮科技	1.73	22.99	5666482	128846520	0.254	0.048	0.412	73.234	69.350	81.003	30.267	6.627	53.119	45.582	22.421	21.980	
600477	杭萧钢构	1.77	10.34	24735472	254028160	-0.132	0.049	-0.363	22.587	26.788	14.185	8.564	46.685	73.153	49.597	10.728	10.814	
600478	科力远	-1.06	8.41	7137390	60247256	-0.112	-0.129	0.035	61.654	57.171	70.620	12.134	28.033	22.770	34.863	8.473	8.680	
600479	千金药业	0.59	13.61	2320969	31272688	-0.223	-0.130	-0.186	25.244	19.267	37.198	0.000	46.635	100.000	87.240	13.834	14.253	
600480	凌云股份	6.25	20.40	17544412	354525312	-0.459	-0.284	-0.348	37.523	25.581	61.405	29.231	33.333	68.796	52.770	20.015	20.791	
600481	双良节能	0.64	4.71	9557776	44864116	-0.251	-0.238	-0.025	19.576	19.820	19.088	3.000	43.000	94.085	70.807	4.867	5.540	
600482	中国动力	1.53	25.28	11401002	285853888	-0.310	-0.356	0.090	59.625	52.540	73.797	20.906	32.753	43.070	33.550	24.955	25.954	
600483	福能股份	1.36	9.68	3546880	34443408	-0.191	-0.152	-0.078	35.858	29.539	48.495	21.635	37.981	60.541	53.065	9.753	10.119	
600485	信威集团																	
600486	扬农化工	-0.15	39.98	2646068	105235464	0.546	0.734	-0.377	58.921	54.385	67.993	18.411	20.662	31.456	33.105	40.039	38.371	
600487	亨通光电	1.77	27.08	19588292	523834240	0.256	0.453	-0.395	48.739	38.242	69.733	26.448	36.307	31.439	25.746	26.749	25.676	
600488	天药股份	0.39	5.10	2974218	15131271	-0.069	-0.049	-0.039	34.203	29.937	42.736	23.809	42.857	62.404	56.766	5.136	5.270	
600489	中金黄金	-0.64	10.86	57271384	626030208	0.203	0.116	0.175	67.602	66.001	70.805	42.215	3.114	82.826	68.099	10.583	10.327	
600490	鹏欣资源																	
600491	龙元建设	1.39	10.20	9753921	98521168	-0.094	-0.040	-0.107	41.876	30.254	65.120	21.364	27.273	48.798	56.049	10.172	10.271	
600493	凤竹纺织	0.68	10.33	2556201	26268060	-0.054	0.078	-0.264	30.338	33.639	23.736	10.778	46.707	80.771	64.053	10.643	10.723	
600495	晋西车轴	0.29	7.03	15311204	107257776	0.011	0.027	-0.030	49.131	44.375	58.645	15.556	31.667	21.334	40.365	6.978	6.994	
600496	精工钢构	-0.44	4.51	17891854	80566976	-0.074	-0.063	-0.022	28.141	29.051	26.321	32.759	13.793	29.880	50.214	4.584	4.698	
600497	驰宏锌锗	-1.20	7.41	112004896	833814016	0.354	0.337	0.033	78.028	77.380	79.322	20.392	21.961	14.044	36.640	7.215	6.473	
600498	烽火通信	-0.42	23.67	2942506	69485408	-0.001	0.162	-0.327	51.048	40.531	72.083	14.545	33.636	58.873	70.396	23.832	23.427	
600499	科达洁能	0.23	8.86	28743324	255355424	0.258	0.178	0.161	78.646	75.605	84.730	42.339	10.887	34.761	41.564	8.412	7.998	
600500	中化国际	0.38	10.47	26467056	274830784	0.207	0.123	0.168	78.768	71.170	93.966	34.386	20.000	27.982	42.726	10.067	9.813	
600501	航天晨光	5.73	14.58	11035916	157184128	-0.176	-0.067	-0.218	45.109	31.303	72.723	31.845	28.932	59.711	49.179	14.183	14.485	
600502	安徽水利	2.96	7.66	19773312	149659520	-0.013	0.006	-0.039	59.883	44.708	90.231	30.986	31.455	42.227	47.635	7.454	7.500	
600503	华丽家族	7.50	8.03	185389792	1424374912	0.223	0.142	0.162	69.494	51.292	105.900	49.570	18.338	53.882	47.905	7.018	6.617	
600505	西昌电力	-0.33	8.93	3298500	29554692	0.179	0.133	0.092	80.646	77.493	86.953	26.104	18.474	35.991	42.133	8.723	8.480	
600506	香梨股份	-1.00	20.71	4881125	101826384	1.028	0.698	0.660	81.170	81.781	79.947	25.819	9.831	41.901	64.976	19.234	17.600	
600507	方大特钢	-1.26	10.99	60820040	663584704	0.871	0.666	0.411	80.442	80.301	80.722	51.389	13.690	46.678	47.917	10.012	8.346	
600508	上海能源	-0.15	13.30	18888708	252100176	0.457	0.326	0.262	81.096	78.562	86.162	39.520	12.009	36.434	44.579	12.523	11.665	
600509	天富能源	1.09	8.37	26177248	220062464	0.226	0.155	0.141	81.718	78.102	88.950	31.559	14.829	24.211	41.250	8.008	7.656	
600510	黑牡丹	0.51	7.91	5356074	42428624	0.032	0.015	0.033	69.391	58.054	92.067	36.691	23.022	38.137	48.083	7.726	7.700	
600511	国药股份	-0.45	31.28	5485107	171092432	-1.057	-0.866	-0.382	34.810	29.775	44.881	0.000	35.742	49.349	61.723	32.194	33.975	
600512	腾达建设	0.21	4.73	6664536	31485446	-0.047	-0.021	-0.053	33.819	28.247	44.963	13.095	38.095	61.097	54.879	4.780	4.843	
600513	联环药业	1.07	9.48	1631873	15368267	-0.181	-0.100	-0.162	23.760	26.003	19.275	4.951	46.040	87.010	69.252	9.712	10.018	
600515	海航基础	5.95	10.68	8497688	89148536	-0.032	-0.075	0.085	66.365	48.647	101.801	47.191	17.603	32.080	38.762	10.109	10.304	
600516	方大炭素	10.01	25.93	196911408	4876136960	3.128	2.477	1.302	91.142	88.931	95.566	51.846	0.517	97.590	98.552	21.070	15.244	
600517	置信电气	0.44	6.86	4387900	30055856	-0.229	-0.149	-0.159	13.459	16.858	6.661	0.813	63.415	96.473	77.144	7.151	7.577	
600518	康美药业	-0.05	20.71	8071070	166503488	-0.239	-0.156	-0.166	52.360	43.608	69.866	12.709	8.027	76.145	75.559	20.793	20.989	
600519	贵州茅台	0.97	477.80	4271643	2052709760	3.985	2.514	2.941	77.922	67.696	98.374	45.410	10.715	34.653	40.563	462.484	450.526	
600520	中发科技	-0.38	15.84	816080	12934574	-0.493	-0.340	-0.306	29.418	24.843	38.570	10.851	37.021	83.611	81.710	16.304	17.259	
600521	华海药业	0.20	20.41	1849261	37662720	0.041	0.168	-0.254	38.523	34.214	47.142	3.933	23.595	90.971	70.995	20.493	20.153	
600522	中天科技	0.26	11.41	20314326	231307248	-0.044	0.018	-0.125	45.562	33.916	68.852	23.832	30.841	54.207	40.571	11.389	11.304	
600523	贵航股份	5.96	20.28	13826799	272402208	0.190	0.133	0.115	68.312	56.972	90.991	33.555	26.498	38.652	53.013	18.834	18.522	
600525	长园集团	-1.03	14.35	18661816	265815264	0.268	0.193	0.151	69.351	69.623	68.809	46.704	20.527	30.350	29.820	14.303	13.887	
600526	菲达环保	0.42	9.46	3369302	31750748	-0.274	-0.192	-0.164	22.725	25.633	16.911	7.805	60.488	66.369	48.491	9.750	10.291	
600527	江南高纤	0.61	4.94	7454084	36710452	-0.030	0.002	-0.064	33.547	35.890	28.861	6.000	42.000	53.002	49.361	5.004	5.049	
600528	中铁工业	0.71	15.62	34352180	534831456	0.278	0.184	0.188	81.125	74.753	93.871	15.801	26.862	6.228	28.363	15.103	14.782	
600529	山东药玻	3.19	22.99	2010519	45703656	-0.124	0.068	-0.384	39.734	30.811	57.579	14.992	25.678	68.309	75.307	22.970	22.710	
600530	交大昂立	0.53	5.73	5692077	32430992	0.011	0.006	0.010	77.105	60.221	110.873	30.841	23.364	44.532	49.118	5.613	5.587	
600531	豫光金铅	0.00	8.10	25422828	206541248	0.206	0.153	0.107	65.947	64.537	68.767	36.996	19.414	31.171	38.288	7.845	7.471	
600532	宏达矿业	0.00	12.12	4274052	51493192	0.034	-0.021	0.109	72.976	61.636	95.657	29.137	26.619	10.252	40.750	11.861	11.977	
600533	栖霞建设	-0.18	5.55	8182916	45221072	-0.149	-0.143	-0.011	50.339	39.519	71.978	9.346	32.710	76.498	71.510	5.601	5.939	
600535	天士力	0.37	38.00	1534954	58311732	-0.661	-0.488	-0.345	35.054	27.180	50.802	23.878	33.573	48.234	63.080	38.491	39.620	
600536	中国软件	-0.06	17.12	4443528	75112936	-0.677	-0.492	-0.371	18.967	18.832	19.239	11.029	59.069	83.178	74.884	17.804	19.311	
600537	亿晶光电	1.28	4.75	9479301	44737300	-0.090	-0.088	-0.003	48.406	41.777	61.663	17.241	40.230	73.131	59.984	4.745	4.965	
600538	国发股份	-0.99	6.02	5427736	32620420	-0.287	-0.215	-0.143	22.840	20.994	26.531	7.229	48.193	69.579	53.994	6.307	6.898	
600539	狮头股份	-2.65	17.28	2484888	43051592	0.096	0.095	0.002	30.878	44.944	2.747	6.335	22.851	37.025	52.056	17.710	17.774	
600540	*ST新赛	4.91	5.55	7396839	40428980	-0.027	-0.017	-0.020	56.660	40.747	88.486	22.667	24.667	68.118	65.944	5.364	5.483	
600543	莫高股份	0.79	11.51	1399562	15998060	-0.250	-0.212	-0.075	34.418	33.488	36.279	9.649	43.860	63.823	45.211	11.664	12.178	
600545	新疆城建	-0.18	11.04	9889991	109027168	-0.159	-0.077	-0.164	27.761	30.847	21.588	6.199	40.162	37.202	28.516	11.384	11.850	
600546	山煤国际	-2.04	5.75	66274532	387598336	0.347	0.293	0.107	73.032	76.242	66.614	38.224	9.266	59.049	45.452	5.553	4.868	
600547	山东黄金	-0.69	31.60	20412832	647641472	0.646	0.386	0.519	70.485	73.087	65.282	30.881	7.238	81.957	65.660	31.008	30.304	
600548	深高速	4.27	9.27	12413214	114102424	0.053	0.055	-0.003	68.184	50.619	103.314	36.301	21.233	46.424	39.033	8.942	8.768	
600549	厦门钨业	0.07	27.09	25061872	677404096	1.738	1.542	0.392	75.984	80.752	66.448	16.636	9.727	49.488	60.427	26.055	22.853	
600550	保变电气	0.87	9.29	31585040	292756224	-0.517	-0.400	-0.232	29.719	22.777	43.602	12.963	39.506	80.450	69.312	9.595	10.397	
600551	时代出版	1.78	15.42	2450572	37425004	-0.247	-0.252	0.010	43.216	37.374	54.902	23.622	24.803	42.721	41.140	15.372	16.094	
600552	凯盛科技	2.89	7.84	8455164	65636136	0.017	0.043	-0.053	52.278	51.268	54.299	20.388	34.466	44.353	44.200	7.750	7.630	
600555	海航创新	0.92	4.38	3761916	16408931	-0.137	-0.106	-0.063	15.406	16.232	13.754	17.978	37.079	53.533	53.245	4.494	4.748	
600556	ST慧球																	
600557	康缘药业	1.36	16.36	2053393	33343614	0.002	0.055	-0.107	45.384	39.543	57.066	26.875	22.500	12.061	20.960	16.312	16.231	
600558	大西洋	0.96	5.25	8301198	43256200	-0.025	-0.017	-0.016	55.342	48.788	68.450	12.371	31.959	60.770	45.412	5.228	5.293	
600559	老白干酒																	
600560	金自天正	0.26	11.75	2074200	24123672	-0.269	-0.176	-0.187	33.125	29.393	40.588	16.181	43.689	71.784	64.740	11.996	12.540	
600561	江西长运	0.58	8.74	1527186	13292609	-0.177	-0.120	-0.114	31.473	31.085	32.247	10.762	34.081	70.807	69.759	8.919	9.270	
600562	国睿科技	2.97	26.69	6189374	163014384	-0.225	0.008	-0.467	33.741	27.388	46.446	18.655	40.102	44.758	44.239	26.645	26.698	
600563	法拉电子	-1.42	52.91	2808132	149598320	1.145	1.050	0.190	72.895	63.014	92.657	28.673	15.280	58.834	39.186	51.303	48.427	
600565	迪马股份	0.19	5.36	10698522	57186576	-0.052	-0.030	-0.043	40.420	43.436	34.388	3.000	41.000	64.518	52.309	5.422	5.521	
600566	济川药业	0.92	36.13	1907981	68844704	-0.135	0.046	-0.362	41.439	34.858	54.602	11.433	24.390	55.621	47.155	36.139	35.842	
600567	山鹰纸业	0.75	4.01	130243968	524807456	0.122	0.105	0.033	77.991	73.333	87.307	21.495	9.346	23.579	40.684	3.873	3.653	
600568	中珠医疗																	
600569	安阳钢铁	-1.30	3.04	21294688	65449844	0.070	0.065	0.009	80.957	75.600	91.673	16.484	30.769	38.288	53.924	3.003	2.871	
600570	恒生电子	1.06	40.01	9497217	375439904	-0.843	-0.163	-1.361	31.077	24.817	43.597	9.813	47.491	82.029	75.615	41.093	41.417	
600571	信雅达	-0.62	12.84	6372971	81244568	-0.417	-0.267	-0.299	17.758	20.648	11.979	11.019	53.168	70.569	49.438	13.445	14.242	
600572	康恩贝	0.60	6.72	5591461	37522324	-0.015	0.004	-0.039	61.166	51.860	79.778	13.580	46.914	74.721	72.384	6.732	6.718	
600573	惠泉啤酒	2.44	10.07	3057456	30446044	-0.029	0.002	-0.061	49.138	42.529	62.355	18.147	25.096	58.178	54.916	9.961	10.029	
600575	皖江物流	0.50	4.03	6635700	26613260	-0.073	-0.066	-0.014	45.369	37.387	61.332	14.493	37.681	51.414	52.743	4.053	4.207	
600576	万家文化	0.22	9.05	4684445	42205344	-0.306	-0.212	-0.188	19.960	21.848	16.183	9.048	56.190	77.263	57.958	9.421	10.017	
600577	精达股份	0.46	4.38	11506623	50374688	-0.130	-0.118	-0.024	52.475	38.648	80.129	26.923	26.923	45.205	62.295	4.423	4.697	
600578	京能电力	1.14	4.44	12553158	55500156	0.031	0.018	0.028	73.801	63.781	93.842	34.000	12.000	38.609	47.218	4.353	4.308	
600579	天华院					0.110	0.064	0.093	44.304	59.844	13.223	0.000	23.429	72.383	85.131	14.597	14.556	
600580	卧龙电气	4.19	7.70	19226076	144760080	0.133	0.063	0.141	85.133	78.841	97.716	27.801	11.203	16.018	39.395	7.273	7.145	
600581	八一钢铁					1.119	0.795	0.648	80.822	85.225	72.016	41.301	7.355	90.199	82.400	12.058	10.429	
600582	天地科技	1.79	5.13	39179500	201555584	0.131	0.092	0.077	76.753	67.100	96.061	37.500	14.583	20.987	52.645	4.849	4.645	
600583	海油工程	0.48	6.22	14167918	87930784	-0.033	-0.037	0.008	71.940	58.226	99.366	25.243	34.951	45.512	44.649	6.170	6.223	
600584	长电科技	-3.54	14.98	32352160	486779104	-0.162	-0.045	-0.235	26.013	31.919	14.202	8.898	32.415	65.147	48.450	15.773	16.033	
600585	海螺水泥	-2.49	23.90	33126732	798440704	0.747	0.688	0.119	75.014	74.954	75.133	27.097	14.624	29.519	39.904	23.613	22.030	
600586	金晶科技	0.58	5.18	26171184	137365424	0.124	0.116	0.016	73.856	71.392	78.786	36.364	27.273	18.392	26.907	5.058	4.828	
600587	新华医疗	1.01	18.99	9763692	185994800	0.235	0.123	0.224	70.675	56.379	99.267	42.058	25.451	34.047	41.618	18.151	17.928	
600588	用友网络	0.29	17.13	5481851	93326624	0.088	0.059	0.059	64.277	49.887	93.055	40.385	15.865	58.183	56.388	16.552	16.387	
600589	广东榕泰	2.21	7.41	8475761	62217220	-0.003	-0.028	0.050	61.514	50.145	84.252	41.810	17.241	31.018	26.178	7.204	7.250	
600590	泰豪科技	3.75	12.17	12196832	145588128	-0.436	-0.394	-0.083	38.853	33.476	49.606	26.197	45.634	59.288	37.363	12.234	13.101	
600592	龙溪股份	0.61	9.84	8713984	84996416	-0.184	-0.108	-0.152	33.358	32.467	35.138	11.913	51.986	70.008	54.390	10.010	10.474	
600593	大连圣亚	-1.59	23.49	863606	20156120	-0.974	-0.710	-0.527	22.892	24.679	19.319	23.566	38.999	58.873	47.282	24.786	26.543	
600594	益佰制药	0.37	13.70	5253870	71927344	-0.437	-0.309	-0.255	19.959	17.460	24.957	6.415	52.453	81.856	61.661	14.113	14.884	
600595	中孚实业	-0.88	5.64	32425180	183806496	0.229	0.158	0.141	78.591	77.640	80.494	33.796	9.722	38.890	46.081	5.374	5.009	
600596	新安股份	8.25	9.58	58443720	546761472	0.278	0.215	0.125	72.448	55.671	106.002	52.113	16.901	20.927	32.744	8.692	8.186	
600597	光明乳业	0.90	12.30	3992638	48992588	-0.034	0.012	-0.091	48.490	39.181	67.108	18.085	29.255	56.600	50.705	12.271	12.274	
600598	北大荒	-0.09	11.29	15988431	179802080	0.105	0.132	-0.054	55.527	56.185	54.210	14.798	36.771	39.067	37.500	11.278	11.012	
600599	熊猫金控	1.59	24.87	3221706	79993408	0.056	-0.031	0.174	74.376	65.286	92.554	28.800	27.600	43.939	45.864	24.160	24.069	
600600	青岛啤酒	0.76	33.09	2370828	78425320	-0.266	-0.155	-0.222	42.701	32.597	62.908	30.952	30.714	27.946	39.237	33.164	33.287	
600601	方正科技	0.51	3.92	14007664	54733404	0.057	0.044	0.025	75.286	77.324	71.209	16.471	18.824	7.386	23.674	3.874	3.785	
600602	云赛智联	1.14	7.07	4239714	29715808	-0.112	-0.090	-0.044	41.620	30.098	64.663	13.714	34.286	73.446	57.338	7.055	7.367	
600603	广汇物流					-0.417	-0.482	0.130	78.662	64.692	106.601	21.364	0.000	51.095	66.452	11.781	12.693	
600604	市北高新	0.63	6.37	2641960	16786704	-0.234	-0.163	-0.143	26.471	22.940	33.532	11.180	51.553	81.584	79.262	6.607	7.007	
600605	汇通能源	0.99	15.35	799023	12149560	-0.252	-0.134	-0.235	28.609	24.875	36.076	5.817	40.443	75.610	46.274	15.582	15.994	
600606	绿地控股	-0.13	7.93	108026384	862778176	0.024	0.010	0.029	59.368	44.813	88.479	41.627	21.053	46.103	43.531	7.739	7.626	
600608	*ST沪科	-1.32	7.50	1154975	8645443	-0.144	-0.095	-0.099	28.557	28.889	27.894	14.054	41.622	69.402	57.150	7.713	8.113	
600609	金杯汽车																	
600610	中毅达	0.56	7.16	6899447	49578964	-0.214	-0.104	-0.220	18.511	19.055	17.421	17.647	49.412	54.776	39.081	7.487	7.893	
600611	大众交通	2.23	5.49	13381600	72932024	-0.023	-0.015	-0.016	53.231	40.240	79.212	32.927	26.829	48.121	64.791	5.399	5.434	
600612	老凤祥	-0.34	44.30	1468321	65073248	-0.282	-0.055	-0.454	59.796	43.895	91.598	12.594	18.388	58.937	71.341	44.535	44.290	
600613	神奇制药	0.20	10.01	3312668	32964356	-0.212	-0.137	-0.149	20.825	24.920	12.637	8.242	51.099	81.213	64.032	10.309	10.722	
600614	鹏起科技	2.07	11.81	23182142	272046432	0.085	-0.004	0.178	78.534	70.672	94.258	44.406	16.783	64.559	80.428	11.107	10.982	
600615	丰华股份	2.49	15.23	3288725	50241840	-0.121	-0.044	-0.154	52.771	38.275	81.762	24.586	31.442	52.040	40.051	15.072	15.205	
600616	金枫酒业	0.30	10.09	2857500	28738144	-0.166	-0.109	-0.113	31.945	27.838	40.159	18.994	45.251	59.422	46.500	10.206	10.540	
600617	国新能源	-0.69	8.68	1324400	11484076	-0.350	-0.311	-0.079	36.218	30.582	47.490	15.455	45.455	73.999	68.418	8.933	9.622	
600618	氯碱化工	-0.73	12.31	13673998	170522608	0.517	0.513	0.007	75.511	75.924	74.686	23.884	19.866	10.850	37.388	12.099	11.103	
600619	海立股份	0.41	9.81	3917406	38254736	-0.269	-0.151	-0.235	24.054	20.091	31.979	15.179	50.000	69.173	48.709	10.077	10.587	
600620	天宸股份	10.01	12.64	6018533	74941120	-0.023	-0.012	-0.023	49.763	32.587	84.114	40.533	21.893	50.993	42.479	11.892	11.959	
600621	华鑫股份	0.81	11.27	5429948	61464028	-0.147	-0.070	-0.153	49.788	38.347	72.670	24.625	33.033	46.823	62.238	11.297	11.546	
600622	嘉宝集团	-2.05	16.23	4386827	71448656	0.078	0.051	0.054	60.644	48.182	85.569	37.773	6.987	68.577	71.142	15.735	15.424	
600623	华谊集团	-0.47	10.55	5510301	58197144	-0.145	-0.076	-0.136	55.124	44.035	77.300	14.706	42.437	74.825	80.446	10.635	10.740	
600624	复旦复华	0.71	7.07	5983305	42090112	0.006	0.004	0.005	71.480	63.422	87.595	27.397	29.680	24.295	39.449	6.951	6.969	
600626	申达股份	0.00	9.10	2937362	26680928	-0.088	-0.026	-0.123	33.068	39.260	20.684	6.944	46.296	70.729	64.187	9.283	9.448	
600628	新世界	-0.08	12.79	22517944	291685504	0.241	0.120	0.241	76.929	66.348	98.093	40.278	18.287	35.833	34.028	12.003	11.669	
600629	华建集团	0.57	19.43	3690448	71285080	-0.325	0.028	-0.707	11.550	22.134	-9.617	6.785	52.065	69.487	51.696	20.551	21.378	
600630	龙头股份	0.00	11.17	4358326	48634840	-0.143	-0.041	-0.204	32.007	27.145	41.730	19.512	42.073	57.845	57.744	11.319	11.563	
600633	浙数文化	0.54	20.50	68451304	1413069440	0.171	0.063	0.215	70.023	56.120	97.829	47.756	16.158	47.017	38.428	19.456	19.162	
600634	富控互动	-1.18	17.60	3478576	61292548	-0.086	-0.042	-0.088	75.487	81.861	62.739	1.961	9.804			17.858	17.990	
600635	XD大众公	2.99	5.51	43380160	239426192	-0.046	-0.057	0.022	62.048	43.176	99.791	36.036	23.423	59.326	50.182	5.319	5.441	
600636	*ST爱富																	
600637	东方明珠	0.68	20.66	7023059	144089552	-0.242	-0.152	-0.181	35.545	25.444	55.746	15.101	39.262	70.331	74.504	20.759	21.103	
600638	新黄浦	1.30	17.87	5877694	106870832	0.481	0.406	0.150	50.034	54.625	40.852	30.769	19.145	41.261	43.324	17.437	16.707	
600639	浦东金桥	-0.23	17.71	2495607	44177584	-0.023	0.017	-0.081	62.400	61.272	64.657	9.420	35.870	47.053	45.703	17.826	17.755	
600640	号百控股	1.83	16.18	1712607	27552952	-0.170	-0.089	-0.162	41.842	34.706	56.114	22.222	34.473	56.469	39.032	16.150	16.428	
600641	万业企业	-1.94	10.62	5995715	63536984	-0.164	-0.142	-0.043	28.756	24.233	37.802	21.073	31.034	16.688	29.643	10.672	11.048	
600642	申能股份	2.41	6.38	30644106	193397520	0.076	0.056	0.039	78.867	68.620	99.361	49.412	15.294	36.759	23.787	6.165	6.005	
600643	爱建集团																	
600644	乐山电力	0.68	7.45	2478782	18381478	-0.047	-0.036	-0.021	57.893	45.737	82.205	26.190	30.357	42.416	44.471	7.396	7.512	
600645	中源协和	0.78	24.61	15935181	382793408	0.918	0.700	0.436	74.185	77.210	68.135	13.001	23.265	35.790	55.846	23.802	22.273	
600647	同达创业	2.55	22.08	1228750	26562828	-0.614	-0.497	-0.235	34.684	27.146	49.759	21.959	41.074	47.064	37.360	22.145	23.411	
600648	外高桥	0.06	17.73	1036155	18301048	0.014	0.065	-0.101	50.466	44.307	62.784	19.392	32.319	55.709	52.467	17.741	17.695	
600649	城投控股	5.54	11.05	72855568	788996416	-0.050	-0.100	0.101	67.210	45.406	110.817	50.000	23.577	44.295	43.715	10.390	10.577	
600650	锦江投资	1.64	16.71	2774667	46115836	-0.307	-0.162	-0.290	36.226	27.790	53.099	24.645	39.573	59.847	59.888	16.825	17.321	
600651	飞乐音响	-0.22	8.88	9211648	81881880	0.095	0.099	-0.008	50.579	46.416	58.905	22.755	20.958	17.687	46.070	8.768	8.571	
600652	游久游戏	1.94	9.48	16616219	154794864	-0.313	-0.137	-0.352	15.714	16.697	13.748	19.461	39.820	41.371	46.738	9.910	10.175	
600653	申华控股					0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000			3.260	3.260	
600654	*ST中安					-0.496	-0.181	-0.629	0.000	0.000	0.000	0.000	100.000			15.522	16.262	
600655	豫园商城																	
600657	信达地产																	
600658	电子城	0.00	12.20	746899	9087169	-0.179	-0.092	-0.174	31.484	32.790	28.872	4.280	45.525	70.960	48.807	12.489	12.758	
600660	福耀玻璃	-1.21	24.45	18137952	442567616	-0.118	-0.052	-0.132	63.093	52.823	83.633	20.000	23.951	24.468	39.999	24.679	24.458	
600661	新南洋	0.45	20.15	654050	13147054	-0.373	-0.190	-0.365	21.450	21.796	20.759	11.579	46.579	77.998	58.644	20.667	21.306	
600662	强生控股	0.53	7.56	3346460	25199016	-0.163	-0.119	-0.088	27.206	24.623	32.373	15.556	37.778	65.628	61.503	7.649	7.982	
600663	陆家嘴	-1.34	22.75	4455432	101258528	-0.026	0.120	-0.292	50.762	61.924	28.437	2.935	64.990	68.309	76.223	23.490	23.339	
600664	哈药股份	-0.72	5.54	20188096	111744408	-0.052	-0.021	-0.062	23.754	24.320	22.623	13.889	41.667	70.558	44.415	5.641	5.722	
600665	天地源	-0.41	4.90	4510718	22189716	0.035	0.082	-0.094	25.921	30.724	16.315	7.619	36.191	79.759	76.250	4.984	4.867	
600666	奥瑞德																	
600667	太极实业	1.22	6.64	7150133	47187312	-0.126	-0.070	-0.113	31.250	28.917	35.916	8.280	49.682	81.785	57.372	6.782	6.929	
600668	尖峰集团	-0.64	18.58	20987104	394776704	0.430	0.296	0.269	78.150	74.588	85.274	31.034	16.152	16.253	39.829	17.754	17.004	
600671	天目药业																	
600673	东阳光科																	
600674	川投能源	2.20	10.23	26319380	268363936	0.157	0.113	0.088	80.331	74.393	92.206	47.953	11.111	28.523	54.579	9.777	9.464	
600675	中华企业	0.29	6.96	8590188	59633072	0.017	0.020	-0.006	67.392	64.054	74.067	12.295	33.607	38.656	47.641	6.936	6.870	
600676	交运股份	1.25	7.30	4502169	32713406	-0.056	-0.021	-0.072	34.288	29.659	43.546	23.301	41.748	63.388	47.190	7.309	7.395	
600677	航天通信	2.58	14.29	16494909	232026032	-0.025	-0.026	0.002	60.082	41.928	96.390	33.121	26.752	39.826	45.669	13.631	13.749	
600678	四川金顶	1.49	12.96	2721747	35327920	0.210	0.230	-0.041	42.820	42.960	42.539	21.849	24.090	15.321	42.653	12.778	12.405	
600679	上海凤凰	0.16	25.13	3683084	92542160	0.068	0.261	-0.387	31.485	38.024	18.407	13.122	35.767	44.012	64.461	25.699	25.537	
600680	*ST上普	0.16	12.19	2018086	24503202	-0.370	-0.214	-0.313	12.171	17.581	1.349	8.333	59.470	76.505	65.322	12.768	13.434	
600681	百川能源	3.15	14.06	2609043	36510820	-0.127	-0.141	0.027	50.415	42.671	65.903	25.995	32.096	42.527	38.527	13.709	14.300	
600682	南京新百	-0.43	37.15	1242700	46292692	0.060	0.031	0.059	79.729	65.846	107.495	25.632	24.115	48.285	44.363	36.730	36.386	
600683	京投发展	1.96	7.30	5521003	40467392	-0.168	-0.135	-0.066	46.080	32.966	72.308	26.230	34.836	65.573	51.668	7.262	7.560	
600684	珠江实业	1.17	8.66	13132911	113440192	-0.065	-0.050	-0.032	55.819	38.622	90.213	31.361	24.852	40.043	44.152	8.519	8.585	
600685	中船防务	1.76	26.65	8979656	237139024	-0.255	-0.088	-0.334	37.401	36.696	38.809	16.273	49.475	49.858	56.631	26.738	27.357	
600686	金龙汽车	-1.25	11.87	9016670	106466472	-0.133	-0.015	-0.235	42.057	36.223	53.726	12.941	33.529	76.306	73.912	12.114	12.335	
600687	刚泰控股	0.57	12.45	24725872	306287360	-0.159	-0.169	0.020	72.394	52.376	112.429	31.965	25.513	43.242	65.697	12.175	12.480	
600688	上海石化	1.18	6.88	68217552	467882464	0.110	0.073	0.075	81.353	77.702	88.654	38.926	16.107	27.028	39.211	6.592	6.384	
600689	上海三毛	1.22	13.28	2606545	34437016	-0.202	-0.069	-0.266	30.397	29.116	32.960	16.393	48.907	57.187	48.310	13.457	13.707	
600690	青岛海尔	1.38	14.74	56076080	827380032	0.035	0.017	0.036	75.498	61.206	104.080	21.352	13.879	9.537	27.563	14.424	14.213	
600691	阳煤化工	10.03	3.29	24500584	80606928	0.078	0.045	0.066	74.987	69.811	85.338	48.352	12.088	51.542	64.752	2.984	2.884	
600692	亚通股份	4.89	13.74	14290402	195764064	0.033	0.033	-0.000	53.321	47.548	64.866	37.826	31.522	17.853	45.140	13.256	13.226	
